concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
4220705,4336887,Proc site of,2011-07-31,2099-12-31,
4220705,4336889,Dir proc site of,2011-07-31,2099-12-31,
4220705,4337437,Dir proc site of,2011-07-31,2099-12-31,
4220705,4337438,Indir proc site of,2011-07-31,2099-12-31,
4220705,4338610,Dir proc site of,2011-07-31,2099-12-31,
4220705,40480102,Dir proc site of,2011-07-31,2099-12-31,
4220705,40486038,Finding site of,2011-07-31,2099-12-31,
4220705,40486610,Finding site of,2011-07-31,2099-12-31,
4220705,40487081,Finding site of,2015-03-01,2099-12-31,
4220705,40487153,Finding site of,2011-07-31,2099-12-31,
4220705,40487161,Finding site of,2011-07-31,2099-12-31,
4220705,40487971,Finding site of,2011-07-31,2099-12-31,
4220705,40488058,Finding site of,2011-07-31,2099-12-31,
4220705,40488066,Finding site of,2011-07-31,2099-12-31,
4220705,40488067,Finding site of,2011-07-31,2099-12-31,
4220705,40489410,Finding site of,2011-07-31,2099-12-31,
4220705,43020844,Finding site of,2013-01-31,2099-12-31,
4220705,43020847,Finding site of,2013-01-31,2099-12-31,
4220705,43020887,Finding site of,2013-01-31,2099-12-31,
4220705,43021698,Finding site of,2013-01-31,2099-12-31,
4220705,44803450,Finding site of,2015-03-01,2099-12-31,
4220705,44809588,Dir proc site of,2015-03-01,2099-12-31,
4220705,44810112,Proc site of,2015-03-01,2099-12-31,
4221281,4100135,Subsumes,2011-07-31,2099-12-31,
4221281,4102695,Has morphology,2015-03-01,2099-12-31,
4221281,4102855,Subsumes,2015-03-01,2099-12-31,
4221281,45460042,Mapped from,1970-01-01,2099-12-31,
4221982,443922,Has dir morph,2011-07-31,2099-12-31,
4221982,4000888,Is a,2011-07-31,2099-12-31,
4221982,4075541,Is a,2011-07-31,2099-12-31,
4221982,4117981,Has method,2011-07-31,2099-12-31,
4221982,4221982,Mapped from,1970-01-01,2099-12-31,
4221982,4242112,Has dir proc site,2011-07-31,2099-12-31,
4221982,4290464,Has dir proc site,2011-07-31,2099-12-31,
4221982,4336764,Is a,2011-07-31,2099-12-31,
4221982,44782798,Asso proc of,2014-01-31,2099-12-31,
4221982,45462383,Mapped from,2014-04-01,2099-12-31,
4222516,4014241,Has dir proc site,2011-07-31,2099-12-31,
4222516,4137760,Has dir proc site,2011-07-31,2099-12-31,
4222516,4222516,Mapped from,1970-01-01,2099-12-31,
4222516,4222516,Maps to,1970-01-01,2099-12-31,
4223626,4338609,Subsumes,2011-07-31,2099-12-31,
4225249,4110932,Subsumes,2011-07-31,2099-12-31,
4225249,4121143,Has part of,2011-07-31,2099-12-31,
4225249,4225249,Maps to,1970-01-01,2099-12-31,
4225249,4349795,Is a,2011-07-31,2099-12-31,
4225579,4179421,Has part of,2011-07-31,2099-12-31,
4225579,4241346,Is a,2011-07-31,2099-12-31,
4226399,313217,Subsumes,2011-07-31,2099-12-31,
4227089,43021062,Subsumes,2013-01-31,2099-12-31,
4227709,4068155,Is a,2011-07-31,2099-12-31,
4227709,4111551,Concept same_as to,2015-07-31,2099-12-31,
4227709,4111551,Maps to,2016-01-31,2099-12-31,
4227709,4242112,Has finding site,2011-07-31,2099-12-31,
4229114,4242112,Has indir proc site,2011-07-31,2099-12-31,
4229749,4138837,Is a,2011-07-31,2099-12-31,
4229749,4229749,Mapped from,1970-01-01,2099-12-31,
4231010,4019141,Dir device of,2011-07-31,2099-12-31,
4231016,37116694,Method of,2017-07-31,2099-12-31,
4231016,44790918,Method of,2015-03-01,2099-12-31,
4231020,4337442,Device used by,2011-07-31,2099-12-31,
4231020,4338613,Device used by,2011-07-31,2099-12-31,
4231157,44783731,Method of,2014-01-31,2099-12-31,
4232222,40483333,Dir proc site of,2011-07-31,2099-12-31,
4232301,36716113,Finding site of,2017-01-31,2099-12-31,
4232658,4029811,Is a,2011-07-31,2099-12-31,
4232658,4120664,Is a,2011-07-31,2099-12-31,
4232658,4130387,Dir device of,2011-07-31,2099-12-31,
4232658,4232658,Mapped from,1970-01-01,2099-12-31,
4232658,40481446,Device used by,2011-07-31,2099-12-31,
4232658,40482392,Dir device of,2011-07-31,2099-12-31,
4232666,4222516,Device used by,2011-07-31,2099-12-31,
4232691,4232691,Maps to,2009-01-31,2099-12-31,
4232691,4242112,Has finding site,2011-07-31,2099-12-31,
4232691,45436751,Mapped from,1970-01-01,2099-12-31,
4232697,4232697,Mapped from,2009-01-31,2099-12-31,
4232697,4242112,Has finding site,2011-07-31,2099-12-31,
4232697,35207785,Mapped from,1970-01-01,2099-12-31,
4232697,45466877,Mapped from,1970-01-01,2099-12-31,
4232697,45548021,Mapped from,2013-11-21,2099-12-31,
4232806,4203829,Method of,2011-07-31,2099-12-31,
4232807,4151906,Device used by,2011-07-31,2099-12-31,
4233957,4242112,Has dir proc site,2011-07-31,2099-12-31,
4234539,40480172,Dir proc site of,2011-07-31,2099-12-31,
4234539,40486037,Finding site of,2011-07-31,2099-12-31,
4235124,4077018,Subsumes,2011-07-31,2099-12-31,
4235170,4110184,Part of,2011-07-31,2099-12-31,
4235899,2313929,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4235899,2313929,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4235899,2313930,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4235899,2313930,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4235899,4231016,Has method,2011-07-31,2099-12-31,
4235899,4235899,Maps to,1970-01-01,2099-12-31,
4235899,4313572,Using device,2011-07-31,2099-12-31,
4236004,4143042,Is a,2011-07-31,2099-12-31,
4236004,4236004,Maps to,1970-01-01,2099-12-31,
4236004,4346995,SNOMED - ind/CI,2013-06-03,2099-12-31,
4236661,4098133,Clinical course of,2011-07-31,2099-12-31,
4236661,4141360,Clinical course of,2011-07-31,2099-12-31,
4236661,36715042,Clinical course of,2017-01-31,2099-12-31,
4236884,4064671,Has asso morph,2017-04-01,2099-12-31,
4236884,4069096,Subsumes,2011-07-31,2099-12-31,
4236884,4100254,Subsumes,2011-07-31,2099-12-31,
4236884,4236884,Maps to,1970-01-01,2099-12-31,
4236884,4239509,Has asso morph,2011-07-31,2099-12-31,
4236884,4239509,Has morphology,2015-07-31,2099-12-31,
4236884,4241346,Has finding site,2011-07-31,2099-12-31,
4236884,4245618,Subsumes,2011-07-31,2099-12-31,
4236884,4289309,Is a,2011-07-31,2099-12-31,
4236884,4345390,SNOMED - ind/CI,2013-06-03,2099-12-31,
4236884,37110775,Subsumes,2017-07-31,2099-12-31,
4236884,40486037,Subsumes,2011-07-31,2099-12-31,
4236884,40487037,Is a,2011-07-31,2099-12-31,
4236884,44803454,Subsumes,2015-03-01,2099-12-31,
4236958,4093556,Part of,2011-07-31,2099-12-31,
4237062,4108352,Subsumes,2011-07-31,2099-12-31,
4237321,44783731,Subsumes,2014-01-31,2099-12-31,
4237500,40487981,Finding site of,2011-07-31,2099-12-31,
4237500,40490945,Finding site of,2011-07-31,2099-12-31,
4238297,4126180,Part of,2011-07-31,2099-12-31,
4238348,4215602,Dir proc site of,2011-07-31,2099-12-31,
4238843,4242112,Has indir proc site,2011-07-31,2099-12-31,
4239021,4081035,Subsumes,2017-01-31,2099-12-31,
4239021,4174753,Subsumes,2017-01-31,2099-12-31,
4239406,4021776,Interprets of,2016-01-31,2099-12-31,
4239406,4172430,Interprets of,2016-01-31,2099-12-31,
4239406,4218070,Interprets of,2016-01-31,2099-12-31,
4239406,4274333,Interprets of,2016-01-31,2099-12-31,
4239509,434467,Asso morph of,2011-07-31,2099-12-31,
4239509,438172,Asso morph of,2011-07-31,2099-12-31,
4239509,438172,Morphology of,2015-03-01,2099-12-31,
4239509,4000619,Dir morph of,2011-07-31,2099-12-31,
4239509,4018431,Dir morph of,2011-07-31,2099-12-31,
4239509,4020376,Dir morph of,2011-07-31,2099-12-31,
4239509,4039864,Dir morph of,2011-07-31,2099-12-31,
4239509,4081158,Dir morph of,2011-07-31,2099-12-31,
4239509,4100254,Morphology of,2015-07-31,2099-12-31,
4239509,4101032,Asso morph of,2011-07-31,2099-12-31,
4239509,4146733,Dir morph of,2011-07-31,2099-12-31,
4239509,4147581,Dir morph of,2015-07-31,2099-12-31,
4239509,4148834,Dir morph of,2011-07-31,2099-12-31,
4239509,4174690,Dir morph of,2011-07-31,2099-12-31,
4239509,4180615,Dir morph of,2011-07-31,2099-12-31,
4239509,4215602,Dir morph of,2011-07-31,2099-12-31,
4239509,4289309,Morphology of,2015-03-01,2099-12-31,
4239509,4316879,Morphology of,2015-03-01,2099-12-31,
4239509,4337317,Dir morph of,2015-07-31,2099-12-31,
4239509,36716866,Morphology of,2017-01-31,2099-12-31,
4239509,37110775,Asso morph of,2017-07-31,2099-12-31,
4239509,40480172,Dir morph of,2011-07-31,2099-12-31,
4239509,40483557,Dir morph of,2011-07-31,2099-12-31,
4239509,40486037,Asso morph of,2017-04-01,2099-12-31,
4239509,40486560,Morphology of,2015-07-31,2099-12-31,
4239509,40486703,Morphology of,2015-03-01,2099-12-31,
4239509,40487103,Morphology of,2015-03-01,2099-12-31,
4239509,40488891,Morphology of,2015-03-01,2099-12-31,
4239509,40489904,Asso morph of,2011-07-31,2099-12-31,
4239509,40490482,Asso morph of,2011-07-31,2099-12-31,
4239509,43020563,Asso morph of,2013-01-31,2099-12-31,
4239509,43020563,Morphology of,2015-03-01,2099-12-31,
4239509,43020582,Asso morph of,2013-01-31,2099-12-31,
4239509,43020582,Morphology of,2015-03-01,2099-12-31,
4239509,43020889,Asso morph of,2013-01-31,2099-12-31,
4239509,43020889,Morphology of,2015-03-01,2099-12-31,
4239509,44803309,Morphology of,2015-10-01,2099-12-31,
4239509,44803452,Morphology of,2015-03-01,2099-12-31,
4239509,44803453,Asso morph of,2017-04-01,2099-12-31,
4239509,44803454,Asso morph of,2017-04-01,2099-12-31,
4239509,44803455,Morphology of,2015-10-01,2099-12-31,
4241346,76798,Finding site of,2011-07-31,2099-12-31,
4241346,434467,Finding site of,2011-07-31,2099-12-31,
4241346,438172,Finding site of,2011-07-31,2099-12-31,
4241346,441409,Finding site of,2011-07-31,2099-12-31,
4241346,4000619,Dir proc site of,2011-07-31,2099-12-31,
4241346,4012188,Dir proc site of,2011-07-31,2099-12-31,
4241346,4012932,Dir proc site of,2011-07-31,2099-12-31,
4241346,4018431,Dir proc site of,2011-07-31,2099-12-31,
4241346,4027932,Is a,2011-07-31,2099-12-31,
4241346,4039864,Dir proc site of,2011-07-31,2099-12-31,
4241346,4066746,Finding site of,2011-07-31,2099-12-31,
4241346,4069636,Dir proc site of,2011-07-31,2099-12-31,
4241346,4070297,Finding site of,2011-07-31,2099-12-31,
4241346,4083292,Dir proc site of,2011-07-31,2099-12-31,
4241346,4083543,Dir proc site of,2011-07-31,2099-12-31,
4241346,4100140,Finding site of,2011-07-31,2099-12-31,
4241346,4100254,Finding site of,2011-07-31,2099-12-31,
4241346,4100874,Finding site of,2011-07-31,2099-12-31,
4241346,4101030,Finding site of,2011-07-31,2099-12-31,
4241346,4101032,Finding site of,2011-07-31,2099-12-31,
4241346,4101033,Finding site of,2011-07-31,2099-12-31,
4241346,4101669,Dir proc site of,2011-07-31,2099-12-31,
4241346,4102990,Finding site of,2011-07-31,2099-12-31,
4241346,4128428,Dir proc site of,2011-07-31,2099-12-31,
4241346,4140162,Dir proc site of,2011-07-31,2099-12-31,
4241346,4146733,Dir proc site of,2011-07-31,2099-12-31,
4241346,4174690,Dir proc site of,2011-07-31,2099-12-31,
4241346,4179420,Has part of,2011-07-31,2099-12-31,
4241346,4180615,Dir proc site of,2011-07-31,2099-12-31,
4241346,4195096,Dir proc site of,2011-07-31,2099-12-31,
4241346,4205155,Dir proc site of,2011-07-31,2099-12-31,
4241346,4208803,Proc site of,2011-07-31,2099-12-31,
4241346,4235784,Finding site of,2011-07-31,2099-12-31,
4241346,4245618,Finding site of,2011-07-31,2099-12-31,
4241346,4266393,Dir proc site of,2011-07-31,2099-12-31,
4241346,4289309,Finding site of,2011-07-31,2099-12-31,
4241346,4298328,Subsumes,2011-07-31,2099-12-31,
4241346,4298693,Dir proc site of,2011-07-31,2099-12-31,
4241346,4302303,Dir proc site of,2011-07-31,2099-12-31,
4241346,4307508,Dir proc site of,2011-07-31,2099-12-31,
4241346,4316879,Finding site of,2011-07-31,2099-12-31,
4241346,4317287,Finding site of,2011-07-31,2099-12-31,
4241346,4337440,Dir proc site of,2011-07-31,2099-12-31,
4241346,4338613,Dir proc site of,2011-07-31,2099-12-31,
4241346,4338614,Dir proc site of,2011-07-31,2099-12-31,
4241346,4339965,Dir proc site of,2011-07-31,2099-12-31,
4241346,4339967,Dir proc site of,2011-07-31,2099-12-31,
4241346,36716113,Finding site of,2017-01-31,2099-12-31,
4241346,36716866,Finding site of,2017-01-31,2099-12-31,
4241346,40486560,Finding site of,2011-07-31,2099-12-31,
4241346,40486703,Finding site of,2011-07-31,2099-12-31,
4241346,40487037,Finding site of,2011-07-31,2099-12-31,
4241346,40487587,Finding site of,2011-07-31,2099-12-31,
4241346,40488072,Finding site of,2011-07-31,2099-12-31,
4241346,40488891,Finding site of,2011-07-31,2099-12-31,
4241346,40491009,Finding site of,2011-07-31,2099-12-31,
4241346,43020562,Finding site of,2013-01-31,2099-12-31,
4241346,43020933,Finding site of,2013-01-31,2099-12-31,
4241346,43021060,Finding site of,2013-01-31,2099-12-31,
4241346,43021062,Finding site of,2013-01-31,2099-12-31,
4241346,43021068,Finding site of,2013-01-31,2099-12-31,
4241346,43021480,Finding site of,2013-01-31,2099-12-31,
4241346,43021997,Finding site of,2013-01-31,2099-12-31,
4241346,44790436,Dir proc site of,2015-03-01,2099-12-31,
4241346,44803453,Finding site of,2015-03-01,2099-12-31,
4241346,44803455,Finding site of,2015-03-01,2099-12-31,
4242112,313217,Finding site of,2011-07-31,2099-12-31,
4242112,4018440,Dir proc site of,2011-07-31,2099-12-31,
4242112,4020371,Dir proc site of,2011-07-31,2099-12-31,
4242112,4028376,Finding site of,2015-07-31,2099-12-31,
4242112,4029833,Finding site of,2015-07-31,2099-12-31,
4242112,4032778,Subsumes,2011-07-31,2099-12-31,
4242112,4043871,Indir proc site of,2011-07-31,2099-12-31,
4242112,4051935,Dir proc site of,2011-07-31,2099-12-31,
4242112,4075541,Indir proc site of,2011-07-31,2099-12-31,
4242112,4079145,Finding site of,2011-07-31,2099-12-31,
4242112,4100865,Finding site of,2011-07-31,2099-12-31,
4242112,4100867,Finding site of,2015-07-31,2099-12-31,
4242112,4102846,Finding site of,2011-07-31,2099-12-31,
4242112,4108350,Finding site of,2011-07-31,2099-12-31,
4242112,4108352,Finding site of,2011-07-31,2099-12-31,
4242112,4108832,Finding site of,2011-07-31,2099-12-31,
4242112,4119601,Finding site of,2011-07-31,2099-12-31,
4242112,4121143,Has part of,2011-07-31,2099-12-31,
4242112,4121470,Finding site of,2011-07-31,2099-12-31,
4242112,4121479,Finding site of,2011-07-31,2099-12-31,
4242112,4124697,Finding site of,2011-07-31,2099-12-31,
4242112,4136259,Finding site of,2015-07-31,2099-12-31,
4242112,4136286,Subsumes,2011-07-31,2099-12-31,
4242112,4137382,Finding site of,2011-07-31,2099-12-31,
4242112,4139175,Finding site of,2015-07-31,2099-12-31,
4242112,4139342,Subsumes,2011-07-31,2099-12-31,
4242112,4140440,Proc site of,2011-07-31,2099-12-31,
4242112,4141360,Finding site of,2011-07-31,2099-12-31,
4242112,4144854,Dir proc site of,2011-07-31,2099-12-31,
4242112,4146580,Finding site of,2011-07-31,2099-12-31,
4242112,4154290,Finding site of,2011-07-31,2099-12-31,
4242112,4171269,Finding site of,2011-07-31,2099-12-31,
4242112,4181800,Dir proc site of,2011-07-31,2099-12-31,
4242112,4199501,Finding site of,2011-07-31,2099-12-31,
4242112,4221982,Dir proc site of,2011-07-31,2099-12-31,
4242112,4232697,Finding site of,2011-07-31,2099-12-31,
4242112,4238843,Indir proc site of,2011-07-31,2099-12-31,
4242112,4241346,Subsumes,2011-07-31,2099-12-31,
4242112,4242112,Mapped from,1970-01-01,2099-12-31,
4242112,4242112,Maps to,1970-01-01,2099-12-31,
4242112,4245347,Finding site of,2011-07-31,2099-12-31,
4242112,4250014,Subsumes,2011-07-31,2099-12-31,
4242112,4261323,Dir proc site of,2011-07-31,2099-12-31,
4242112,4263465,Finding site of,2011-07-31,2099-12-31,
4242112,4267125,Subsumes,2011-07-31,2099-12-31,
4242112,4285599,Subsumes,2011-07-31,2099-12-31,
4242112,4287115,Dir proc site of,2011-07-31,2099-12-31,
4242112,4289451,Dir proc site of,2011-07-31,2099-12-31,
4242112,4339964,Dir proc site of,2011-07-31,2099-12-31,
4242112,4343210,Finding site of,2011-07-31,2099-12-31,
4242112,4351734,Proc site of,2011-07-31,2099-12-31,
4242112,37394464,Finding site of,2016-07-31,2099-12-31,
4242112,37394465,Finding site of,2016-07-31,2099-12-31,
4242112,37395821,Finding site of,2016-07-31,2099-12-31,
4242112,37395937,Finding site of,2016-07-31,2099-12-31,
4242112,40487563,Dir proc site of,2011-07-31,2099-12-31,
4242112,40491008,Finding site of,2011-07-31,2099-12-31,
4242112,40493209,Finding site of,2011-07-31,2099-12-31,
4242112,45472801,Mapped from,2017-04-03,2099-12-31,
4242112,45768480,Finding site of,2015-03-01,2099-12-31,
4242718,43021060,Finding site of,2013-01-31,2099-12-31,
4244567,4027246,Asso morph of,2011-07-31,2099-12-31,
4244567,4066746,Asso morph of,2017-04-01,2099-12-31,
4244567,40487587,Asso morph of,2017-04-01,2099-12-31,
4244567,40488071,Morphology of,2015-03-01,2099-12-31,
4244567,40488072,Asso morph of,2017-04-01,2099-12-31,
4244567,40493497,Asso morph of,2017-04-01,2099-12-31,
4244567,40493497,Morphology of,2015-07-31,2099-12-31,
4245118,4336888,Dir morph of,2011-07-31,2099-12-31,
4245618,4027932,Has finding site,2015-03-01,2099-12-31,
4245618,4064671,Has asso morph,2017-04-01,2099-12-31,
4245618,4154268,Has asso morph,2017-07-31,2099-12-31,
4245618,4163407,Has morphology,2015-07-31,2099-12-31,
4245618,4236884,Is a,2011-07-31,2099-12-31,
4245618,4245618,Mapped from,1970-01-01,2099-12-31,
4246414,4008099,Is a,2011-07-31,2099-12-31,
4248028,4115173,Subsumes,2011-07-31,2099-12-31,
4250014,4018437,Dir proc site of,2011-07-31,2099-12-31,
4250014,4027254,Subsumes,2011-07-31,2099-12-31,
4250014,4029370,Subsumes,2011-07-31,2099-12-31,
4250014,4029963,Subsumes,2011-07-31,2099-12-31,
4250014,4051169,Dir proc site of,2011-07-31,2099-12-31,
4250014,4080416,Subsumes,2011-07-31,2099-12-31,
4250014,4100133,Finding site of,2011-07-31,2099-12-31,
4250014,4101026,Finding site of,2011-07-31,2099-12-31,
4250014,4136804,Subsumes,2011-07-31,2099-12-31,
4250014,4174119,Subsumes,2011-07-31,2099-12-31,
4250014,4174438,Has inherent,2017-01-31,2099-12-31,
4250014,4174753,Has inherent,2017-01-31,2099-12-31,
4250014,4219995,Finding site of,2011-07-31,2099-12-31,
4250014,4222516,Dir proc site of,2011-07-31,2099-12-31,
4250014,4225579,Subsumes,2011-07-31,2099-12-31,
4250014,4242112,Is a,2011-07-31,2099-12-31,
4250014,4250014,Mapped from,1970-01-01,2099-12-31,
4250014,4250014,Maps to,1970-01-01,2099-12-31,
4250014,4297619,Dir proc site of,2011-07-31,2099-12-31,
4250014,4298328,Subsumes,2011-07-31,2099-12-31,
4250014,4300288,Finding site of,2011-07-31,2099-12-31,
4250014,4300323,Subsumes,2011-07-31,2099-12-31,
4250014,4322817,Subsumes,2011-07-31,2099-12-31,
4250014,4336766,Dir proc site of,2011-07-31,2099-12-31,
4250014,4336766,Indir proc site of,2011-07-31,2099-12-31,
4250014,4336768,Dir proc site of,2011-07-31,2099-12-31,
4250014,4336769,Dir proc site of,2011-07-31,2099-12-31,
4250014,4337318,Proc site of,2011-07-31,2099-12-31,
4250014,4338609,Indir proc site of,2011-07-31,2099-12-31,
4250014,4339406,Subsumes,2011-07-31,2099-12-31,
4250014,4339962,Dir proc site of,2011-07-31,2099-12-31,
4250014,36712838,Finding site of,2017-01-31,2099-12-31,
4250014,40481099,Dir proc site of,2011-07-31,2099-12-31,
4250014,40492965,Finding site of,2015-03-01,2099-12-31,
4250014,42690505,Indir proc site of,2017-04-01,2099-12-31,
4250014,43020843,Finding site of,2013-01-31,2099-12-31,
4250014,43020846,Finding site of,2013-01-31,2099-12-31,
4250607,2001578,SNOMED - ICD9P eq,1070-01-01,2099-12-31,
4250607,2106991,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4250607,2106991,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4250607,4136517,Is a,2011-07-31,2099-12-31,
4250607,4194226,Has dir device,2011-07-31,2099-12-31,
4250607,4242112,Has indir proc site,2011-07-31,2099-12-31,
4250607,4250607,Mapped from,1970-01-01,2099-12-31,
4250607,4250607,Maps to,1970-01-01,2099-12-31,
4253363,4080111,Has finding site,2011-07-31,2099-12-31,
4253628,4203375,Finding context of,2011-07-31,2099-12-31,
4253628,4323077,Finding context of,2011-07-31,2099-12-31,
4253628,44782694,Finding context of,2014-01-31,2099-12-31,
4253628,46270486,Finding context of,2015-07-31,2099-12-31,
4253629,42689685,Finding context of,2017-04-01,2099-12-31,
4253629,44807374,Finding context of,2015-03-01,2099-12-31,
4254116,4339406,Has finding site,2017-07-31,2099-12-31,
4254234,4241346,Has dir proc site,2011-07-31,2099-12-31,
4256899,44809427,Interprets of,2017-04-01,2099-12-31,
4256899,44809428,Interprets of,2017-04-01,2099-12-31,
4258998,4339406,Has finding site,2011-07-31,2099-12-31,
4259510,44807374,Temporal context of,2015-03-01,2099-12-31,
4259630,4323765,Relat context of,2015-03-01,2099-12-31,
4259630,44784438,Relat context of,2015-03-01,2099-12-31,
4259630,44807374,Relat context of,2015-03-01,2099-12-31,
4261323,4242112,Has dir proc site,2011-07-31,2099-12-31,
4261323,4336764,Is a,2011-07-31,2099-12-31,
4261388,4241346,Has dir proc site,2011-07-31,2099-12-31,
4261842,36715042,Subsumes,2017-01-31,2099-12-31,
4261981,4222516,Dir proc site of,2011-07-31,2099-12-31,
4261981,42690505,Dir proc site of,2017-04-01,2099-12-31,
4261981,42690505,Indir proc site of,2017-04-01,2099-12-31,
4262613,4066746,Morphology of,2015-03-01,2099-12-31,
4262613,4101485,Morphology of,2015-03-01,2099-12-31,
4262613,4147581,Dir morph of,2011-07-31,2099-12-31,
4262613,36716113,Asso morph of,2017-04-01,2099-12-31,
4262613,36716113,Morphology of,2017-01-31,2099-12-31,
4262613,40488396,Morphology of,2015-03-01,2099-12-31,
4262613,44803309,Morphology of,2015-03-01,2099-12-31,
4262613,44803454,Morphology of,2015-03-01,2099-12-31,
4262613,44803455,Morphology of,2015-03-01,2099-12-31,
4263465,4242112,Has finding site,2011-07-31,2099-12-31,
4264715,4215602,Subsumes,2011-07-31,2099-12-31,
4265044,40486063,Asso morph of,2011-07-31,2099-12-31,
4265047,40486063,Finding site of,2011-07-31,2099-12-31,
4265443,44809428,Subsumes,2015-03-01,2099-12-31,
4265504,4039864,Subsumes,2011-07-31,2099-12-31,
4265504,4146733,Subsumes,2011-07-31,2099-12-31,
4266393,2313809,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4266393,2313809,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4266393,4044525,Has method,2011-07-31,2099-12-31,
4266393,4140162,Is a,2011-07-31,2099-12-31,
4266393,4241346,Has dir proc site,2011-07-31,2099-12-31,
4266393,4253786,Has dir proc site,2011-07-31,2099-12-31,
4266393,4266393,Maps to,1970-01-01,2099-12-31,
4267425,4250014,Is a,2011-07-31,2099-12-31,
4273462,438168,Is a,2011-07-31,2099-12-31,
4273462,4221281,Is a,2015-03-01,2099-12-31,
4273462,4242112,Has finding site,2011-07-31,2099-12-31,
4273462,4317287,Subsumes,2011-07-31,2099-12-31,
4273462,43021064,Subsumes,2013-01-31,2099-12-31,
4274333,4093357,Has finding site,2011-07-31,2099-12-31,
4274333,4274333,Mapped from,1970-01-01,2099-12-31,
4274333,4274333,Maps to,1970-01-01,2099-12-31,
4274970,36716113,Subsumes,2017-01-31,2099-12-31,
4275423,43021733,Subsumes,2013-01-31,2099-12-31,
4275423,43022053,Subsumes,2013-01-31,2099-12-31,
4277903,4277903,Maps to,1970-01-01,2099-12-31,
4277903,45510054,Mapped from,1970-01-01,2099-12-31,
4279698,4020371,Method of,2011-07-31,2099-12-31,
4279698,4144854,Method of,2011-07-31,2099-12-31,
4279903,4337438,Subsumes,2011-07-31,2099-12-31,
4285599,4027246,Finding site of,2011-07-31,2099-12-31,
4285599,4115329,Dir proc site of,2011-07-31,2099-12-31,
4286047,4140992,Subsumes,2011-07-31,2099-12-31,
4286484,4100131,Finding site of,2011-07-31,2099-12-31,
4286484,4102849,Finding site of,2011-07-31,2099-12-31,
4286484,4250014,Is a,2011-07-31,2099-12-31,
4286484,40481068,Dir proc site of,2011-07-31,2099-12-31,
4287115,2313922,SNOMED - CPT4 eq,2012-03-09,2099-12-31,
4287115,2313930,SNOMED - CPT4 eq,2014-04-01,2099-12-31,
4287115,2313930,SNOMED cat - CPT4,1980-01-01,2099-12-31,
4287680,4055567,Indir proc site of,2011-07-31,2099-12-31,
4287856,4130387,Subsumes,2011-07-31,2099-12-31,
4288616,4216321,Asso morph of,2011-07-31,2099-12-31,
4288616,4216321,Morphology of,2015-03-01,2099-12-31,
4289309,434467,Subsumes,2011-07-31,2099-12-31,
4289309,438172,Subsumes,2011-07-31,2099-12-31,
4289309,4100140,Subsumes,2011-07-31,2099-12-31,
4289309,4100872,Mapped from,1970-01-01,2099-12-31,
4289309,4145157,Concept was_a from,2014-04-01,2099-12-31,
4289309,4145157,Mapped from,1970-01-01,2099-12-31,
4289309,4229749,Asso with finding,2011-07-31,2099-12-31,
4289309,4239509,Has asso morph,2011-07-31,2099-12-31,
4289309,4239509,Has morphology,2015-03-01,2099-12-31,
4289309,4241346,Has finding site,2011-07-31,2099-12-31,
4289309,4289309,Mapped from,1970-01-01,2099-12-31,
4289309,35210801,Mapped from,1970-01-01,2099-12-31,
4289309,40321945,Mapped from,1970-01-01,2099-12-31,
4289309,40489904,Subsumes,2011-07-31,2099-12-31,
4289309,43020562,Subsumes,2013-01-31,2099-12-31,
4289309,45447074,Mapped from,2014-04-01,2099-12-31,
4289309,45470721,Mapped from,2014-04-01,2099-12-31,
4289451,4039864,Subsumes,2011-07-31,2099-12-31,
4289451,4164437,Subsumes,2011-07-31,2099-12-31,
4289451,4222516,Subsumes,2011-07-31,2099-12-31,
4289451,4242112,Has dir proc site,2011-07-31,2099-12-31,
4289451,4336764,Is a,2011-07-31,2099-12-31,
4289451,4337440,Subsumes,2011-07-31,2099-12-31,
4289451,40481068,Subsumes,2011-07-31,2099-12-31,
4289451,40483333,Subsumes,2011-07-31,2099-12-31,
4290464,4140440,Dir proc site of,2011-07-31,2099-12-31,
4290464,4215602,Proc site of,2011-07-31,2099-12-31,
4290464,4221982,Dir proc site of,2011-07-31,2099-12-31,
4290594,44808106,Acc device used by,2015-03-01,2099-12-31,
4292577,4144854,Subsumes,2011-07-31,2099-12-31,
4293477,4101026,Is a,2011-07-31,2099-12-31,
4293477,4250014,Has finding site,2011-07-31,2099-12-31,
4295937,4180108,Proc context of,2011-07-31,2099-12-31,
4295937,4323765,Proc context of,2011-07-31,2099-12-31,
4297619,4164437,Is a,2011-07-31,2099-12-31,
4297619,4250014,Has dir proc site,2011-07-31,2099-12-31,
4298328,4179421,Has part of,2011-07-31,2099-12-31,
4298328,4241346,Is a,2011-07-31,2099-12-31,
4298328,4250014,Is a,2011-07-31,2099-12-31,
4298328,43021460,Finding site of,2013-01-31,2099-12-31,
